#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
2327	chr1	228404717	228405013	CpG: 23	296	23	195	15.5	65.9	0.73
2328	chr1	228461885	228462139	CpG: 22	254	22	172	17.3	67.7	0.78
2328	chr1	228463249	228464488	CpG: 101	1239	101	750	16.3	60.5	0.91
2328	chr1	228467964	228468497	CpG: 41	533	41	349	15.4	65.5	0.72
2328	chr1	228473835	228474043	CpG: 17	208	17	139	16.3	66.8	0.74
2328	chr1	228503556	228504762	CpG: 94	1206	94	841	15.6	69.7	0.65
2328	chr1	228509553	228509763	CpG: 18	210	18	132	17.1	62.9	0.87
2328	chr1	228548077	228548330	CpG: 19	253	19	176	15	69.6	0.62
2328	chr1	228558945	228559246	CpG: 30	301	30	229	19.9	76.1	0.69
2328	chr1	228565949	228567121	CpG: 104	1172	104	713	17.7	60.8	0.96
2328	chr1	228582428	228582894	CpG: 32	466	32	306	13.7	65.7	0.64
2329	chr1	228593811	228594713	CpG: 107	902	107	612	23.7	67.8	1.04
2329	chr1	228603706	228604567	CpG: 75	861	75	604	17.4	70.2	0.72
2329	chr1	228612580	228613103	CpG: 49	523	49	333	18.7	63.7	0.92
2329	chr1	228633382	228634127	CpG: 57	745	57	468	15.3	62.8	0.78
2329	chr1	228645196	228646434	CpG: 114	1238	114	714	18.4	57.7	1.11
2329	chr1	228651447	228652529	CpG: 84	1082	84	645	15.5	59.6	0.87
2329	chr1	228657327	228657561	CpG: 20	234	20	168	17.1	71.8	0.67
2329	chr1	228658937	228659152	CpG: 23	215	23	153	21.4	71.2	0.86
2329	chr1	228674346	228675752	CpG: 159	1406	159	973	22.6	69.2	0.95
2330	chr1	228742996	228743461	CpG: 46	465	46	319	19.8	68.6	0.85
2330	chr1	228744110	228784168	CpG: 2691	40058	2691	20269	13.4	50.6	1.06
2330	chr1	228785986	228786204	CpG: 17	218	17	146	15.6	67	0.7
2331	chr1	228870810	228872297	CpG: 140	1487	140	877	18.8	59	1.09
2331	chr1	228890742	228890951	CpG: 20	209	20	135	19.1	64.6	0.92
2335	chr1	229406646	229407129	CpG: 70	483	70	370	29	76.6	1.01
2335	chr1	229478014	229478935	CpG: 103	921	103	590	22.4	64.1	1.09
2336	chr1	229542943	229543770	CpG: 69	827	69	546	16.7	66	0.77
2336	chr1	229567206	229570684	CpG: 245	3478	245	2129	14.1	61.2	0.75
2337	chr1	229643713	229644293	CpG: 57	580	57	388	19.7	66.9	0.89
2337	chr1	229693772	229695074	CpG: 164	1302	164	969	25.2	74.4	0.91
2337	chr1	229730341	229730617	CpG: 21	276	21	166	15.2	60.1	0.84
2337	chr1	229761128	229762299	CpG: 116	1171	116	710	19.8	60.6	1.09
2341	chr1	230202494	230204209	CpG: 128	1715	128	923	14.9	53.8	1.03
2342	chr1	230415342	230415689	CpG: 24	347	24	214	13.8	61.7	0.73
2343	chr1	230468504	230468850	CpG: 25	346	25	222	14.5	64.2	0.7
2343	chr1	230492716	230492945	CpG: 19	229	19	144	16.6	62.9	0.84
2344	chr1	230561103	230562702	CpG: 152	1599	152	911	19	57	1.17
2345	chr1	230778077	230778593	CpG: 58	516	58	358	22.5	69.4	0.93
2347	chr1	231003631	231004655	CpG: 93	1024	93	623	18.2	60.8	1.01
2348	chr1	231113871	231114873	CpG: 86	1002	86	617	17.2	61.6	0.91
2348	chr1	231175062	231176317	CpG: 123	1255	123	735	19.6	58.6	1.14
2348	chr1	231176785	231177009	CpG: 21	224	21	170	18.8	75.9	0.65
2349	chr1	231296559	231297345	CpG: 57	786	57	503	14.5	64	0.71
2349	chr1	231297812	231299777	CpG: 209	1965	209	1409	21.3	71.7	0.83
2350	chr1	231376796	231377243	CpG: 41	447	41	296	18.3	66.2	0.84
293	chr1	231473012	231474382	CpG: 116	1370	116	832	16.9	60.7	0.92
2351	chr1	231556681	231558447	CpG: 179	1766	179	1100	20.3	62.3	1.05
2352	chr1	231663999	231664608	CpG: 56	609	56	375	18.4	61.6	0.97
2353	chr1	231762414	231763115	CpG: 63	701	63	470	18	67	0.8
2360	chr1	232765088	232766479	CpG: 149	1391	149	849	21.4	61	1.16
2362	chr1	232941054	232941707	CpG: 69	653	69	432	21.1	66.2	0.98
2363	chr1	233086191	233086595	CpG: 40	404	40	285	19.8	70.5	0.8
2363	chr1	233121927	233122136	CpG: 18	209	18	143	17.2	68.4	0.78
2365	chr1	233431149	233431540	CpG: 38	391	38	255	19.4	65.2	0.92
2366	chr1	233463526	233464414	CpG: 112	888	112	614	25.2	69.1	1.06
2366	chr1	233497707	233497917	CpG: 17	210	17	129	16.2	61.4	0.92
2368	chr1	233749373	233750314	CpG: 71	941	71	530	15.1	56.3	0.95
2370	chr1	234040298	234041457	CpG: 126	1159	126	792	21.7	68.3	0.93
2372	chr1	234349884	234350471	CpG: 63	587	63	433	21.5	73.8	0.81
2373	chr1	234367135	234367496	CpG: 35	361	35	239	19.4	66.2	0.88
2374	chr1	234492484	234492860	CpG: 32	376	32	242	17	64.4	0.82
2374	chr1	234508994	234509501	CpG: 47	507	47	310	18.5	61.1	0.99
2374	chr1	234613936	234614972	CpG: 147	1036	147	764	28.4	73.7	1.06
2375	chr1	234735534	234736120	CpG: 69	586	69	377	23.5	64.3	1.14
2375	chr1	234744276	234747024	CpG: 257	2748	257	1470	18.7	53.5	1.31
2379	chr1	235267554	235267829	CpG: 30	275	30	173	21.8	62.9	1.1
2380	chr1	235291740	235292387	CpG: 69	647	69	428	21.3	66.2	0.98
2380	chr1	235324264	235324717	CpG: 46	453	46	293	20.3	64.7	1
2381	chr1	235490338	235492160	CpG: 166	1822	166	1203	18.2	66	0.84
297	chr1	235667089	235668619	CpG: 162	1530	162	1068	21.2	69.8	0.87
2384	chr1	235805318	235805771	CpG: 35	453	35	276	15.5	60.9	0.83
2384	chr1	235811841	235814066	CpG: 203	2225	203	1344	18.2	60.4	1
2384	chr1	235814280	235814488	CpG: 15	208	15	122	14.4	58.7	0.85
2385	chr1	236029587	236030597	CpG: 105	1010	105	697	20.8	69	0.88
2386	chr1	236156873	236157271	CpG: 37	398	37	264	18.6	66.3	0.85
2387	chr1	236227682	236228817	CpG: 123	1135	123	779	21.7	68.6	0.92
2387	chr1	236304758	236305025	CpG: 23	267	23	180	17.2	67.4	0.76
2387	chr1	236305534	236306674	CpG: 98	1140	98	668	17.2	58.6	1
2388	chr1	236444603	236445700	CpG: 115	1097	115	759	21	69.2	0.88
2389	chr1	236511353	236511777	CpG: 37	424	37	286	17.5	67.5	0.77
2389	chr1	236558459	236559336	CpG: 99	877	99	604	22.6	68.9	0.96
2390	chr1	236687071	236687608	CpG: 49	537	49	365	18.2	68	0.8
2391	chr1	236767361	236767998	CpG: 44	637	44	350	13.8	54.9	0.93
2392	chr1	236849472	236850323	CpG: 84	851	84	503	19.7	59.1	1.13
2392	chr1	236958314	236959202	CpG: 84	888	84	571	18.9	64.3	0.92
2394	chr1	237205126	237206644	CpG: 170	1518	170	1061	22.4	69.9	0.94
2400	chr1	237947187	237947448	CpG: 22	261	22	134	16.9	51.3	1.29
2412	chr1	239550108	239551339	CpG: 113	1231	113	789	18.4	64.1	0.91
2417	chr1	240160837	240161616	CpG: 105	779	105	593	27	76.1	0.93
302	chr1	240254959	240257063	CpG: 194	2104	194	1395	18.4	66.3	0.84
2418	chr1	240370859	240371526	CpG: 48	667	48	481	14.4	72.1	0.69
2420	chr1	240569320	240569679	CpG: 26	359	26	245	14.5	68.2	0.82
2421	chr1	240656253	240656720	CpG: 39	467	39	304	16.7	65.1	0.79
2423	chr1	240986654	240986909	CpG: 29	255	29	185	22.7	72.5	0.87
2427	chr1	241520103	241520790	CpG: 89	687	89	499	25.9	72.6	0.98
2428	chr1	241587601	241587883	CpG: 28	282	28	202	19.9	71.6	0.78
2428	chr1	241682473	241683112	CpG: 76	639	76	472	23.8	73.9	0.87
2429	chr1	241802960	241803649	CpG: 45	689	45	369	13.1	53.6	0.95
2431	chr1	242011151	242011744	CpG: 57	593	57	385	19.2	64.9	0.92
2432	chr1	242220284	242220615	CpG: 29	331	29	238	17.5	71.9	0.68
2432	chr1	242220749	242221000	CpG: 19	251	19	168	15.1	66.9	0.69
2436	chr1	242686916	242687476	CpG: 42	560	42	339	15	60.5	0.83
2436	chr1	242687922	242688682	CpG: 60	760	60	453	15.8	59.6	0.9
2439	chr1	243053597	243054072	CpG: 43	475	43	343	18.1	72.2	0.7
2440	chr1	243264940	243265196	CpG: 34	256	34	174	26.6	68	1.15
2442	chr1	243417741	243418775	CpG: 89	1034	89	646	17.2	62.5	0.88
2443	chr1	243637639	243638142	CpG: 48	503	48	362	19.1	72	0.74
2443	chr1	243646394	243646888	CpG: 54	494	54	363	21.9	73.5	0.82
2443	chr1	243650990	243651529	CpG: 38	539	38	363	14.1	67.3	0.64
2443	chr1	243652413	243652763	CpG: 28	350	28	225	16	64.3	0.81
2446	chr1	244012712	244013245	CpG: 49	533	49	346	18.4	64.9	0.9
2446	chr1	244013802	244014592	CpG: 70	790	70	472	17.7	59.7	1
2447	chr1	244080540	244081093	CpG: 55	553	55	353	19.9	63.8	0.98
2447	chr1	244094755	244095117	CpG: 26	362	26	236	14.4	65.2	0.68
2447	chr1	244142851	244143055	CpG: 14	204	14	148	13.7	72.5	0.68
2448	chr1	244211034	244212088	CpG: 102	1054	102	686	19.4	65.1	0.92
2448	chr1	244213397	244213619	CpG: 16	222	16	131	14.4	59	0.83
2448	chr1	244218274	244218538	CpG: 26	264	26	170	19.7	64.4	0.96
2451	chr1	244614522	244615601	CpG: 104	1079	104	726	19.3	67.3	0.86
2451	chr1	244624501	244624920	CpG: 47	419	47	305	22.4	72.8	0.85
2452	chr1	244816199	244817080	CpG: 91	881	91	593	20.7	67.3	0.91
2453	chr1	244893441	244894366	CpG: 92	925	92	591	19.9	63.9	0.99
2454	chr1	244998023	244999142	CpG: 101	1119	101	667	18.1	59.6	1.02
2454	chr1	245026434	245028020	CpG: 186	1586	186	1056	23.5	66.6	1.09
2455	chr1	245133028	245134711	CpG: 148	1683	148	1018	17.6	60.5	0.97
2456	chr1	245316547	245320247	CpG: 324	3700	324	2364	17.5	63.9	0.86
2458	chr1	245498883	245499218	CpG: 23	335	23	215	13.7	64.2	0.73
2459	chr1	245740993	245741204	CpG: 17	211	17	129	16.1	61.1	0.86
2459	chr1	245753399	245753636	CpG: 26	237	26	187	21.9	78.9	0.73
2460	chr1	245836323	245836747	CpG: 38	424	38	301	17.9	71	0.76
2460	chr1	245848539	245849103	CpG: 43	564	43	375	15.2	66.5	0.69
2460	chr1	245851177	245852514	CpG: 118	1337	118	932	17.7	69.7	0.73
2462	chr1	246137775	246139559	CpG: 132	1784	132	1136	14.8	63.7	0.74
38	chr1	246414748	246415569	CpG: 70	821	70	520	17.1	63.3	0.85
2466	chr1	246670148	246670768	CpG: 74	620	74	448	23.9	72.3	0.91
2467	chr1	246729207	246730276	CpG: 96	1069	96	691	18	64.6	0.86
2467	chr1	246783197	246783917	CpG: 42	720	42	418	11.7	58.1	0.7
2468	chr1	246887264	246888028	CpG: 68	764	68	467	17.8	61.1	0.95
2469	chr1	246952214	246952511	CpG: 34	297	34	214	22.9	72.1	0.91
2470	chr1	247094485	247095667	CpG: 137	1182	137	790	23.2	66.8	1.04
2470	chr1	247170868	247171434	CpG: 53	566	53	396	18.7	70	0.78
2471	chr1	247241579	247242201	CpG: 55	622	55	422	17.7	67.8	0.77
2471	chr1	247267179	247267884	CpG: 54	705	54	447	15.3	63.4	0.76
2471	chr1	247274585	247275757	CpG: 140	1172	140	894	23.9	76.3	0.83
2471	chr1	247279204	247279461	CpG: 17	257	17	181	13.2	70.4	0.63
2471	chr1	247289663	247290225	CpG: 60	562	60	388	21.4	69	0.9
2472	chr1	247334820	247335382	CpG: 60	562	60	388	21.4	69	0.9
2472	chr1	247373735	247374304	CpG: 46	569	46	393	16.2	69.1	0.68
38	chr1	247463848	247464710	CpG: 61	862	61	542	14.2	62.9	0.72
2473	chr1	247494249	247495840	CpG: 163	1591	163	1025	20.5	64.4	0.99
2474	chr1	247614695	247614944	CpG: 17	249	17	155	13.7	62.2	0.71
2474	chr1	247681399	247681951	CpG: 65	552	65	394	23.6	71.4	0.93
2474	chr1	247694035	247694501	CpG: 51	466	51	345	21.9	74	0.8
2475	chr1	247802738	247803141	CpG: 52	403	52	305	25.8	75.7	0.91
2477	chr1	248020330	248021252	CpG: 101	922	101	618	21.9	67	0.98
2477	chr1	248100325	248100726	CpG: 38	401	38	275	19	68.6	0.81
2483	chr1	248855030	248855470	CpG: 49	440	49	319	22.3	72.5	0.85
2485	chr1	249106095	249106517	CpG: 43	422	43	305	20.4	72.3	0.78
2485	chr1	249120450	249120731	CpG: 33	281	33	182	23.5	64.8	1.12
2485	chr1	249132080	249133310	CpG: 130	1230	130	859	21.1	69.8	0.87
2485	chr1	249141563	249142796	CpG: 145	1233	145	854	23.5	69.3	0.99
2485	chr1	249152411	249153419	CpG: 86	1008	86	645	17.1	64	0.83
310	chr1	249167408	249168010	CpG: 48	602	48	355	15.9	59	0.92
2486	chr1	249200252	249200721	CpG: 58	469	58	327	24.7	69.7	1.05
585	chr2	45510	46559	CpG: 124	1049	124	734	23.6	70	0.97
586	chr2	197437	198535	CpG: 107	1098	107	688	19.5	62.7	0.99
586	chr2	214011	214245	CpG: 24	234	24	151	20.5	64.5	0.99
587	chr2	263400	265238	CpG: 176	1838	176	1228	19.2	66.8	0.87
587	chr2	287353	290099	CpG: 243	2746	243	1560	17.7	56.8	1.1
587	chr2	306675	307167	CpG: 36	492	36	289	14.6	58.7	0.91
587	chr2	308099	308395	CpG: 19	296	19	170	12.8	57.4	0.85
587	chr2	308627	309040	CpG: 30	413	30	243	14.5	58.8	0.88
587	chr2	314828	315170	CpG: 28	342	28	193	16.4	56.4	1.04
588	chr2	420051	421142	CpG: 116	1091	116	727	21.3	66.6	1.04
588	chr2	426472	427581	CpG: 128	1109	128	876	23.1	79	0.75
588	chr2	467849	468659	CpG: 79	810	79	574	19.5	70.9	0.78
588	chr2	495193	495834	CpG: 65	641	65	405	20.3	63.2	1.05
588	chr2	496823	497038	CpG: 19	215	19	145	17.7	67.4	0.83
588	chr2	502994	503502	CpG: 48	508	48	297	18.9	58.5	1.12
588	chr2	503671	503902	CpG: 18	231	18	155	15.6	67.1	0.73
589	chr2	558069	558469	CpG: 28	400	28	258	14	64.5	0.75
589	chr2	582399	582647	CpG: 18	248	18	163	14.5	65.7	0.68
589	chr2	582818	583385	CpG: 50	567	50	359	17.6	63.3	0.89
589	chr2	620639	621993	CpG: 98	1354	98	886	14.5	65.4	0.68
589	chr2	628909	629190	CpG: 22	281	22	173	15.7	61.6	0.83
589	chr2	636121	637112	CpG: 105	991	105	705	21.2	71.1	0.84
590	chr2	660666	660909	CpG: 19	243	19	160	15.6	65.8	0.76
590	chr2	676651	677678	CpG: 93	1027	93	653	18.1	63.6	0.91
590	chr2	732036	733096	CpG: 118	1060	118	817	22.3	77.1	0.87
591	chr2	863930	865091	CpG: 150	1161	150	764	25.8	65.8	1.23
592	chr2	945686	946774	CpG: 106	1088	106	739	19.5	67.9	0.84
592	chr2	946881	947286	CpG: 28	405	28	268	13.8	66.2	0.63
593	chr2	1052315	1052730	CpG: 41	415	41	315	19.8	75.9	0.86
593	chr2	1163016	1163820	CpG: 50	804	50	493	12.4	61.3	0.68
594	chr2	1266419	1266661	CpG: 26	242	26	155	21.5	64	1.05
594	chr2	1286393	1286642	CpG: 20	249	20	168	16.1	67.5	0.77
596	chr2	1480758	1481631	CpG: 95	873	95	628	21.8	71.9	0.84
596	chr2	1493652	1494239	CpG: 37	587	37	371	12.6	63.2	0.64
596	chr2	1516172	1516373	CpG: 17	201	17	139	16.9	69.2	0.71
596	chr2	1544272	1544489	CpG: 19	217	19	141	17.5	65	0.85
74	chr2	1571951	1573123	CpG: 154	1172	154	839	26.3	71.6	1.11
597	chr2	1595402	1596020	CpG: 42	618	42	401	13.6	64.9	0.65
597	chr2	1651995	1653401	CpG: 116	1406	116	903	16.5	64.2	0.81
597	chr2	1669991	1670203	CpG: 20	212	20	132	18.9	62.3	0.98
598	chr2	1746833	1748971	CpG: 198	2138	198	1321	18.5	61.8	0.97
598	chr2	1801618	1802060	CpG: 60	442	60	337	27.1	76.2	0.97
599	chr2	1842846	1843137	CpG: 27	291	27	197	18.6	67.7	0.81
599	chr2	1846426	1846908	CpG: 41	482	41	317	17	65.8	0.83
599	chr2	1895697	1895932	CpG: 29	235	29	170	24.7	72.3	0.94
599	chr2	1941068	1941560	CpG: 39	492	39	280	15.9	56.9	1
601	chr2	2189200	2190138	CpG: 111	938	111	652	23.7	69.5	0.98
601	chr2	2193510	2193716	CpG: 21	206	21	132	20.4	64.1	1.02
605	chr2	2654108	2654358	CpG: 18	250	18	144	14.4	57.6	0.87
606	chr2	2754742	2755140	CpG: 31	398	31	251	15.6	63.1	0.79
606	chr2	2773400	2773618	CpG: 15	218	15	134	13.8	61.5	0.74
608	chr2	3063372	3063672	CpG: 22	300	22	198	14.7	66	0.67
609	chr2	3184187	3185413	CpG: 101	1226	101	729	16.5	59.5	0.95
610	chr2	3286324	3286530	CpG: 19	206	19	147	18.4	71.4	0.73
610	chr2	3287874	3288228	CpG: 29	354	29	250	16.4	70.6	0.67
610	chr2	3289426	3289731	CpG: 32	305	32	200	21	65.6	0.99
610	chr2	3291107	3291503	CpG: 29	396	29	208	14.6	52.5	1.19
610	chr2	3317676	3317935	CpG: 19	259	19	174	14.7	67.2	0.65
610	chr2	3321063	3321293	CpG: 18	230	18	158	15.7	68.7	0.69
610	chr2	3381344	3381912	CpG: 51	568	51	366	18	64.4	0.87
610	chr2	3383350	3383976	CpG: 57	626	57	437	18.2	69.8	0.75
610	chr2	3391402	3392500	CpG: 117	1098	117	746	21.3	67.9	0.93
611	chr2	3452346	3452582	CpG: 30	236	30	163	25.4	69.1	1.24
611	chr2	3461654	3461863	CpG: 18	209	18	146	17.2	69.9	0.71
611	chr2	3504282	3504628	CpG: 29	346	29	232	16.8	67.1	0.75
611	chr2	3522270	3523617	CpG: 137	1347	137	952	20.3	70.7	0.82
612	chr2	3605489	3606332	CpG: 93	843	93	595	22.1	70.6	0.89
612	chr2	3622654	3623704	CpG: 92	1050	92	674	17.5	64.2	0.86
612	chr2	3642547	3642751	CpG: 23	204	23	145	22.5	71.1	0.89
613	chr2	3683029	3683290	CpG: 18	261	18	167	13.8	64	0.71
613	chr2	3688204	3688539	CpG: 27	335	27	232	16.1	69.3	0.93
613	chr2	3691320	3691652	CpG: 31	332	31	219	18.7	66	0.86
613	chr2	3698659	3698875	CpG: 21	216	21	145	19.4	67.1	0.89
613	chr2	3699125	3699465	CpG: 28	340	28	208	16.5	61.2	0.88
613	chr2	3750828	3751927	CpG: 125	1099	125	784	22.7	71.3	0.9
614	chr2	3833815	3834318	CpG: 54	503	54	362	21.5	72	0.83
615	chr2	4050649	4050852	CpG: 18	203	18	117	17.7	57.6	1.16
616	chr2	4156090	4156444	CpG: 23	354	23	230	13	65	0.65
629	chr2	5813482	5813710	CpG: 26	228	26	184	22.8	80.7	0.73
629	chr2	5831187	5831413	CpG: 24	226	24	139	21.2	61.5	1.13
629	chr2	5832041	5834208	CpG: 192	2167	192	1272	17.7	58.7	1.03
629	chr2	5836068	5837643	CpG: 138	1575	138	1016	17.5	64.5	0.84
629	chr2	5846856	5847561	CpG: 56	705	56	465	15.9	66	0.74
633	chr2	6378282	6378703	CpG: 51	421	51	278	24.2	66	1.14
635	chr2	6635949	6636160	CpG: 20	211	20	126	19	59.7	1.06
638	chr2	7005163	7006340	CpG: 140	1177	140	852	23.8	72.4	0.91
638	chr2	7057530	7058433	CpG: 100	903	100	574	22.1	63.6	1.1
639	chr2	7172296	7172512	CpG: 19	216	19	145	17.6	67.1	0.82
642	chr2	7571071	7571642	CpG: 51	571	51	383	17.9	67.1	0.8
645	chr2	7907330	7907740	CpG: 29	410	29	263	14.1	64.1	0.69
647	chr2	8168022	8168286	CpG: 23	264	23	189	17.4	71.6	0.7
650	chr2	8596907	8597573	CpG: 61	666	61	479	18.3	71.9	0.71
651	chr2	8723855	8724093	CpG: 22	238	22	177	18.5	74.4	0.68
652	chr2	8785459	8786072	CpG: 49	613	49	422	16	68.8	0.68
652	chr2	8816314	8817264	CpG: 75	950	75	609	15.8	64.1	0.77
652	chr2	8818292	8818503	CpG: 21	211	21	137	19.9	64.9	1.01
652	chr2	8818928	8819586	CpG: 71	658	71	453	21.6	68.8	0.91
652	chr2	8821990	8822739	CpG: 64	749	64	483	17.1	64.5	0.84
652	chr2	8825106	8826188	CpG: 133	1082	133	820	24.6	75.8	0.86
653	chr2	8977373	8977789	CpG: 51	416	51	301	24.5	72.4	0.97
654	chr2	9143127	9144630	CpG: 109	1503	109	788	14.5	52.4	1.06
656	chr2	9346383	9347944	CpG: 160	1561	160	890	20.5	57	1.26
657	chr2	9459243	9459454	CpG: 18	211	18	137	17.1	64.9	0.82
657	chr2	9514723	9514995	CpG: 21	272	21	149	15.4	54.8	1.04
657	chr2	9533572	9533807	CpG: 17	235	17	166	14.5	70.6	0.65
657	chr2	9563126	9564282	CpG: 111	1156	111	747	19.2	64.6	0.92
658	chr2	9614194	9615235	CpG: 114	1041	114	723	21.9	69.5	0.91
658	chr2	9695522	9696606	CpG: 96	1084	96	700	17.7	64.6	0.86
659	chr2	9770189	9771562	CpG: 126	1373	126	811	18.4	59.1	1.05
661	chr2	9983263	9983901	CpG: 76	638	76	433	23.8	67.9	1.06
661	chr2	10090907	10092456	CpG: 174	1549	174	973	22.5	62.8	1.14
662	chr2	10182635	10184702	CpG: 183	2067	183	1164	17.7	56.3	1.13
662	chr2	10219802	10221016	CpG: 104	1214	104	660	17.1	54.4	1.16
663	chr2	10260279	10260931	CpG: 53	652	53	363	16.3	55.7	1.06
663	chr2	10262173	10263481	CpG: 139	1308	139	933	21.3	71.3	0.84
664	chr2	10442308	10444509	CpG: 161	2201	161	1233	14.6	56	0.95
665	chr2	10559716	10560294	CpG: 54	578	54	374	18.7	64.7	0.89
665	chr2	10566889	10567148	CpG: 19	259	19	172	14.7	66.4	0.69
665	chr2	10572391	10572752	CpG: 28	361	28	256	15.5	70.9	0.62
665	chr2	10587827	10589155	CpG: 128	1328	128	780	19.3	58.7	1.12
666	chr2	10666541	10666765	CpG: 18	224	18	156	16.1	69.6	0.66
667	chr2	10829724	10830241	CpG: 46	517	46	340	17.8	65.8	0.82
667	chr2	10861206	10862382	CpG: 119	1176	119	791	20.2	67.3	0.9
668	chr2	10952402	10953384	CpG: 102	982	102	660	20.8	67.2	0.94
669	chr2	11051858	11053476	CpG: 153	1618	153	1019	18.9	63	0.95
669	chr2	11053661	11053952	CpG: 22	291	22	187	15.1	64.3	0.74
669	chr2	11101031	11101488	CpG: 37	457	37	314	16.2	68.7	0.69
671	chr2	11295559	11296006	CpG: 54	447	54	333	24.2	74.5	0.88
672	chr2	11483959	11485553	CpG: 129	1594	129	866	16.2	54.3	1.1
673	chr2	11605743	11606385	CpG: 83	642	83	469	25.9	73.1	0.98
673	chr2	11622000	11623297	CpG: 139	1297	139	946	21.4	72.9	0.82
674	chr2	11732841	11733303	CpG: 50	462	50	320	21.6	69.3	0.91
674	chr2	11750766	11751072	CpG: 29	306	29	207	19	67.6	0.83
674	chr2	11758582	11759034	CpG: 33	452	33	310	14.6	68.6	0.65
674	chr2	11774310	11774521	CpG: 15	211	15	141	14.2	66.8	0.64
675	chr2	11796850	11797236	CpG: 32	386	32	260	16.6	67.4	0.74
675	chr2	11809606	11810433	CpG: 88	827	88	565	21.3	68.3	0.91
675	chr2	11886249	11887207	CpG: 88	958	88	606	18.4	63.3	0.92
675	chr2	11924983	11925253	CpG: 29	270	29	185	21.5	68.5	0.92
683	chr2	12856625	12859019	CpG: 213	2394	213	1415	17.8	59.1	1.02
697	chr2	14772377	14775809	CpG: 244	3432	244	2124	14.2	61.9	0.74
704	chr2	15701139	15701517	CpG: 27	378	27	239	14.3	63.2	0.74
705	chr2	15731792	15732494	CpG: 69	702	69	482	19.7	68.7	0.84
707	chr2	16079801	16083032	CpG: 228	3231	228	1958	14.1	60.6	0.77
708	chr2	16153944	16154419	CpG: 31	475	31	273	13.1	57.5	0.79
712	chr2	16689508	16689822	CpG: 34	314	34	228	21.7	72.6	0.82
720	chr2	17720155	17720417	CpG: 35	262	35	179	26.7	68.3	1.15
720	chr2	17721537	17722021	CpG: 38	484	38	307	15.7	63.4	0.78
721	chr2	17934555	17935902	CpG: 131	1347	131	874	19.5	64.9	0.92
722	chr2	18059038	18059245	CpG: 18	207	18	132	17.4	63.8	0.86
722	chr2	18059493	18060920	CpG: 121	1427	121	888	17	62.2	0.88
727	chr2	18741356	18741964	CpG: 76	608	76	463	25	76.2	0.88
728	chr2	18765745	18766180	CpG: 45	435	45	308	20.7	70.8	0.84
734	chr2	19547482	19548292	CpG: 66	810	66	498	16.3	61.5	0.86
734	chr2	19551735	19551961	CpG: 25	226	25	151	22.1	66.8	1
734	chr2	19553157	19553432	CpG: 23	275	23	172	16.7	62.5	0.87
734	chr2	19555789	19558403	CpG: 163	2614	163	1547	12.5	59.2	0.71
734	chr2	19560963	19561650	CpG: 60	687	60	430	17.5	62.6	0.9
734	chr2	19562749	19562965	CpG: 22	216	22	131	20.4	60.6	1.13
738	chr2	20068428	20068907	CpG: 41	479	41	330	17.1	68.9	0.74
738	chr2	20101004	20102067	CpG: 94	1063	94	636	17.7	59.8	0.99
739	chr2	20189588	20190229	CpG: 70	641	70	429	21.8	66.9	0.98
739	chr2	20212067	20212783	CpG: 67	716	67	468	18.7	65.4	0.88
739	chr2	20251040	20251864	CpG: 64	824	64	507	15.5	61.5	0.83
740	chr2	20423088	20425767	CpG: 238	2679	238	1771	17.8	66.1	0.82
741	chr2	20550013	20551063	CpG: 105	1050	105	658	20	62.7	1.04
742	chr2	20646428	20647988	CpG: 158	1560	158	1045	20.3	67	0.9
744	chr2	20850712	20851173	CpG: 58	461	58	341	25.2	74	0.92
744	chr2	20865289	20867589	CpG: 214	2300	214	1497	18.6	65.1	0.88
744	chr2	20870006	20871280	CpG: 135	1274	135	848	21.2	66.6	0.95
745	chr2	21022564	21022934	CpG: 30	370	30	244	16.2	65.9	0.75
747	chr2	21266669	21266961	CpG: 32	292	32	195	21.9	66.8	0.99
765	chr2	23607729	23610124	CpG: 183	2395	183	1257	15.3	52.5	1.11
766	chr2	23749086	23749291	CpG: 15	205	15	131	14.6	63.9	0.78
766	chr2	23785049	23785339	CpG: 28	290	28	207	19.3	71.4	0.77
766	chr2	23851840	23852089	CpG: 22	249	22	171	17.7	68.7	0.75
767	chr2	23865573	23865776	CpG: 16	203	16	144	15.8	70.9	0.65
767	chr2	23913308	23913569	CpG: 20	261	20	182	15.3	69.7	0.63
769	chr2	24149256	24150354	CpG: 122	1098	122	794	22.2	72.3	0.85
769	chr2	24163185	24163878	CpG: 77	693	77	423	22.2	61	1.21
769	chr2	24232680	24233260	CpG: 66	580	66	431	22.8	74.3	0.82
770	chr2	24272582	24273313	CpG: 73	731	73	529	20	72.4	0.77
770	chr2	24298969	24299512	CpG: 49	543	49	336	18	61.9	0.95
770	chr2	24300060	24300294	CpG: 24	234	24	162	20.5	69.2	0.86
770	chr2	24307026	24307678	CpG: 50	652	50	393	15.3	60.3	0.85
770	chr2	24345990	24346793	CpG: 94	803	94	530	23.4	66	1.08
771	chr2	24397645	24398194	CpG: 61	549	61	397	22.2	72.3	0.86
771	chr2	24398413	24398669	CpG: 19	256	19	147	14.8	57.4	0.96
772	chr2	24582620	24583611	CpG: 120	991	120	735	24.2	74.2	0.89
773	chr2	24713710	24715168	CpG: 127	1458	127	783	17.4	53.7	1.21
